id	id_parent	name	kname	original_name	name_aka	vtype	tags	vlink	id_artist	id_original_artist	releasedate	publishedon	views	likes	dislikes	lastupdate	recentviews	recentlikes	awards	regionlocked
228	0	Pinocchio (Danger)	피노키오	f(x) 에프엑스 '피노키오 (Danger)' MV	Danger	main		kKS12iGFyEA	65	0	2011-04-18	2011-04-19 00:00:00	47205430	258103	9453	2022-06-17 08:18:18	2971	36	8	
230	0	Hot Summer		f(x) 에프엑스 'Hot Summer' MV		main	m	z-rftpZ7kCY	65	0	2011-06-17	2011-06-17 00:00:00	65346128	458344	14611	2022-06-17 07:33:11	7608	66	2	CN,HK,MO,TW
244	0	Gangnam Style	강남스타일	PSY - GANGNAM STYLE(강남스타일) M/V		main		9bZkp7q19f0	158	0	2012-07-15	2012-07-15 00:00:00	4448554438	24844064	2878489	2022-06-16 21:01:12	1080364	8511	25	
251	0	Oppa Is Just My Style	오빤 딱 내 스타일	PSY (ft. HYUNA) - 오빤 딱 내 스타일 M/V	Oppa is just my style;Gangnam Style	main		wcLNteez3c4	159	0	2012-08-14	2012-08-14 00:00:00	813557183	2943270	536336	2022-06-17 03:01:18	41109	498	0	
252	0	Gentleman	젠틀맨	PSY - GENTLEMAN M/V		main		ASO_zypdnsQ	158	0	2013-04-13	2013-04-13 00:00:00	1496364423	7765313	947427	2022-06-16 22:15:12	205605	1672	8	
255	0	Hangover		PSY - HANGOVER (feat. Snoop Dogg) M/V		main		HkMNOlYcpHg	160	0	2014-06-08	2014-06-08 00:00:00	358507761	2356361	487118	2022-06-17 00:17:11	14853	230	0	
256	0	Good Boy		GD X TAEYANG - GOOD BOY M/V		main		1ZRb1we80kM	73	0	2014-11-20	2014-11-20 00:00:00	337851258	2977733	73723	2022-06-17 00:17:12	53681	367	2	
258	0	1AM	새벽한시	TAEYANG - 새벽한시(1AM) M/V		main		flVkp4S8CMc	199	0	2014-06-09	2014-06-09 00:00:00	23529936	259069	3480	2022-06-16 16:15:38	1376	11	0	
260	0	WHO YOU?	니가 뭔데	G-DRAGON - 니가 뭔데(WHO YOU?) M/V		main		doFK7Eanm3I	68	0	2013-11-13	2013-11-13 00:00:00	127595341	880297	14111	2022-06-17 06:00:40	7026	57	1	BY,RU
261	0	Ringa Linga	링가 링가	TAEYANG - RINGA LINGA(링가 링가) M/V		main		UJfZ69MSlvY	199	0	2013-11-09	2013-11-09 00:00:00	134423648	1260152	19230	2022-06-17 05:17:39	16056	136	1	
262	0	Crooked	삐딱하게	G-DRAGON - 삐딱하게(CROOKED) M/V		main		RKhsHGfrFmY	68	0	2013-09-04	2013-09-05 00:00:00	215839353	1645061	36352	2022-06-17 00:17:13	38752	264	4	
263	0	Coup d'etat		G-DRAGON - COUP D'ETAT M/V		main		C8T6771Sdj8	68	0	2013-09-01	2013-09-02 00:00:00	35620239	445758	9346	2022-06-17 03:17:33	2383	30	1	
264	0	Crayon	크레용	G-DRAGON - CRAYON(크레용) M/V		main		t3ULhmadHkg	68	0	2012-09-16	2012-09-16 00:00:00	75886871	826258	20392	2022-06-17 07:02:42	6701	85	3	
267	0	Monster		BIGBANG - MONSTER M/V		main		btDd9rOlc2k	28	0	2012-06-02	2012-06-02 00:00:00	95701307	711828	18996	2022-06-16 22:03:09	7854	62	0	
268	0	Fantastic Baby		BIGBANG - FANTASTIC BABY M/V		main		AAbokV76tkU	28	0	2012-03-06	2012-03-06 00:00:00	510881753	4024501	158182	2022-06-17 08:00:47	66982	660	2	
278	0	Bad Boy		BIGBANG - BAD BOY M/V		main		1qnV55LUFVM	28	0	2012-02-28	2012-02-28 00:00:00	167620477	1106843	24735	2022-06-17 00:03:35	18512	137	0	
282	0	Blue		BIGBANG - BLUE M/V		main		2GRP1rkE4O0	28	0	2012-02-21	2012-02-21 00:00:00	182320059	1127635	20848	2022-06-17 00:15:12	31312	164	6	IO,KP,SS
284	0	Love Song		BIGBANG - LOVE SONG M/V		main		IKZEmLvYVF0	28	0	2011-04-13	2011-04-13 00:00:00	61354306	445685	7946	2022-06-17 07:45:37	5097	38	5	
285	0	Tonight		BIGBANG - TONIGHT M/V		main		8d5QEWdHchk	28	0	2011-02-28	2011-03-01 00:00:00	100568299	594928	12897	2022-06-17 06:17:18	15978	85	9	
286	285	Tonight		BIGBANG - 'TONIGHT' DANCE PRACTICE VIDEO		alternate	d	Ky0aN5VpZ94	28	0	2011-03-03	2011-03-03 00:00:00	14286962	100294	1647	2022-06-16 16:31:08	491	13	0	CN
288	0	What can I do		SEUNGRI - WHAT CAN I DO(어쩌라고) M/V		main		8QZo5Ji43u8	170	0	2011-01-20	2011-01-20 00:00:00	19984146	185236	3470	2022-06-16 16:15:42	544	2	4	
289	1049	Wedding Dress		TAEYANG - WEDDING DRESS M/V		duplicate		6uthxUVMcYw	199	0	2009-11-16	2009-11-16 00:00:00	12362622	71570	996	2022-06-16 16:30:08	204	0	0	CN
290	0	Where U At		TAEYANG - WHERE U AT M/V		main		BnUEC_z-ops	199	0	2009-10-14	2009-10-15 00:00:00	17046095	97653	1775	2022-06-16 16:17:58	1738	13	0	
291	0	Only look at me		TAEYANG - 나만 바라봐(ONLY LOOK AT ME) M/V		main		3bRrGsNymUI	199	0	2009-08-26	2009-08-27 00:00:00	19906506	156913	2245	2022-06-16 15:47:55	2069	10	0	
292	877	Haru Haru		BIGBANG - 하루하루(HARU HARU) M/V		duplicate		8OAQ6RuYFGE	28	0	2009-08-26	2009-08-27 00:00:00	22377196	158620	2273	2022-06-17 14:33:03	5313	40	0	
293	876	Lies		BIGBANG - 거짓말(LIE) M/V		duplicate		NeDeZUqNiVo	28	0	2009-08-26	2009-08-27 00:00:00	18438029	137015	1663	2022-06-16 16:31:06	1588	8	0	CN
294	0	Last Farewell		BIGBANG - 마지막 인사(LAST FAREWELL) M/V		main		ScorpVvqLwo	28	0	2009-08-26	2009-08-27 00:00:00	36959083	192273	3705	2022-06-16 16:33:06	1053	7	0	
295	294	Last Farewell		BIGBANG - 마지막 인사(LAST FAREWELL) M/V		duplicate		PQ3gphHww1Q	28	0	2009-08-26	2009-08-27 00:00:00	9207740	81192	1089	2022-06-16 16:30:38	3676	22	0	UK
296	0	MAMACITA		SUPER JUNIOR 슈퍼주니어 'MAMACITA (아야야)' MV		main		q_krT35dgDM	189	0	2014-08-28	2014-08-28 00:00:00	105066602	1380460	21982	2022-06-17 02:17:14	10099	134	9	
297	0	THIS IS LOVE		SUPER JUNIOR 슈퍼주니어 'THIS IS LOVE' MV		main		utmykx9RUEw	189	0	2014-10-22	2014-10-22 00:00:00	33564581	373364	4501	2022-06-17 13:46:07	3733	38	0	
298	0	Mr. Simple		SUPER JUNIOR 슈퍼주니어 'Mr. Simple' MV		main		r6TwzSGYycM	189	0	2011-08-03	2011-08-04 00:00:00	211059354	1748579	49750	2022-06-17 00:15:10	28620	300	11	IO,KP,SS
299	0	Bonamana	미인아	SUPER JUNIOR 슈퍼주니어 '미인아 (Bonamana)' MV		main		tSOSxwEWFA4	189	0	2010-05-11	2010-05-12 00:00:00	140021124	846633	20219	2022-06-17 05:02:44	17180	154	6	UK
300	0	Evanesce	백일몽	SUPER JUNIOR 슈퍼주니어 '백일몽 (Evanesce)' MV		main		dzhOqwF8qHg	189	0	2014-10-27	2014-10-27 00:00:00	20875711	276062	2085	2022-06-16 16:18:03	2883	31	0	
301	0	Break Down		SUPER JUNIOR-M 슈퍼주니어-M 'Break Down' MV		main	z	e_Nz8t3vNo8	191	0	2013-01-06	2013-01-07 00:00:00	40067761	350855	10297	2022-06-16 16:48:13	2759	30	0	
302	0	Sexy, Free & Single		SUPER JUNIOR 슈퍼주니어 'Sexy, Free \\u0026 Single' MV		main		gWIkiI_UmeE	189	0	2012-07-02	2012-07-03 00:00:00	78183044	635978	20240	2022-06-17 07:02:48	6132	41	10	RU
303	0	Sorry, Sorry	쏘리 쏘리	SUPER JUNIOR 슈퍼주니어 '쏘리 쏘리 (SORRY, SORRY)' MV		main		x6QA3m58DQw	189	0	2009-06-07	2009-06-08 00:00:00	142674671	1335498	28390	2022-06-17 00:00:29	22979	237	0	
304	296	Mamacita		SUPER JUNIOR 슈퍼주니어 'MAMACITA (아야야)' MV Drama Ver.		alternate		TYiIpocQxL8	189	0	2014-09-05	2014-09-05 00:00:00	4127268	173095	1186	2022-06-17 05:01:45	193	5	0	
305	0	Spy		SUPER JUNIOR 슈퍼주니어 'SPY' MV		main		4GpJHF0WyAE	189	0	2012-08-12	2012-08-13 00:00:00	41384564	376118	11745	2022-06-17 08:17:43	2779	34	0	
306	0	A-cha		SUPER JUNIOR 슈퍼주니어 'A-CHA' MV		main		GvTaLTTanJc	189	0	2011-09-26	2011-09-26 00:00:00	39174940	280193	7861	2022-06-16 16:17:59	2428	19	0	
307	0	It's You	너라고	SUPER JUNIOR 슈퍼주니어 '너라고 (It's You)' MV		main		7ErgffP0wVw	189	0	2009-06-08	2009-06-08 00:00:00	40642338	284339	3384	2022-06-16 16:16:08	4696	51	0	
308	0	Super Girl		SUPER JUNIOR-M 슈퍼주니어-M 'Super Girl' MV Chinese Ver.		main	z	pit7RS4mPI0	191	0	2009-09-14	2009-09-14 00:00:00	40415477	182010	4210	2022-06-17 08:17:10	2158	27	0	
309	0	Superman		SUPER JUNIOR 슈퍼주니어 'SUPERMAN' MV		main		IdFeKj798hU	189	0	2011-08-26	2011-08-26 00:00:00	23521684	224042	4024	2022-06-16 16:17:32	2791	74	0	
315	303	Sorry Sorry		SUPER JUNIOR 슈퍼주니어 '쏘리 쏘리 (SORRY, SORRY)' MV Dance Ver.		alternate		AAWqnA8PdcY	189	0	2009-06-08	2009-06-08 00:00:00	22943032	109377	2980	2022-06-17 13:15:46	1548	24	0	
325	305	Spy		SUPER JUNIOR 슈퍼주니어 'SPY' MV Dance Ver.		alternate		qFz1uK_8i9A	189	0	2012-08-17	2012-08-17 00:00:00	1964471	44479	642	2022-06-17 04:46:39	129	4	0	
330	306	A-cha		SUPER JUNIOR 슈퍼주니어 'A-CHA' MV Dance Ver. #1		alternate		SH5kRtB8dHg	189	0	2011-09-28	2011-09-29 00:00:00	2303590	28374	1426	2022-06-17 12:32:32	17	3	0	
341	0	Gotta be you	너 아님 안돼	2NE1 - 너 아님 안돼 (GOTTA BE YOU) M/V		main		zdKTgwffmdo	4	0	2014-05-20	2014-05-21 00:00:00	57747202	601839	10757	2022-06-17 07:48:04	4958	55	0	
342	0	Come Back Home		2NE1 - COME BACK HOME M/V		main		vLbfv-AAyvQ	4	0	2014-03-02	2014-03-03 00:00:00	103553921	1216602	29556	2022-06-17 10:30:34	12167	127	3	
343	0	Missing You	그리워해요	2NE1 - 그리워해요(MISSING YOU) M/V		main		AG0jlKdB1s0	4	0	2013-11-20	2013-11-20 00:00:00	44970043	470382	9508	2022-06-17 08:18:12	3425	31	5	
344	0	Do you love me		2NE1 - DO YOU LOVE ME M/V		main		HRTb81FpWq0	4	0	2013-08-07	2013-08-08 00:00:00	25210177	273366	5848	2022-06-16 16:48:20	1086	24	1	
345	0	Falling in Love		2NE1 - FALLING IN LOVE M/V		main		zEVd9pSG85Q	4	0	2013-07-07	2013-07-07 00:00:00	78393993	716010	20600	2022-06-17 08:01:46	9225	104	3	
346	0	The Baddest Female	나쁜 기집애	CL - 나쁜 기집애(THE BADDEST FEMALE) M/V		main		7LP4foN3Xs4	44	0	2013-05-27	2013-05-28 00:00:00	53574986	696479	24656	2022-06-17 08:03:12	4291	51	1	
347	0	I love you		2NE1 - I LOVE YOU M/V		main		LUrUPzLm5SI	4	0	2012-07-06	2012-07-07 00:00:00	81462861	659489	16950	2022-06-17 07:48:01	10519	133	0	
348	0	Ugly		2NE1 - UGLY M/V		main		NGe0hHvAGkc	4	0	2011-07-27	2011-07-27 00:00:00	45224220	334297	7346	2022-06-17 08:15:12	4834	41	3	
349	0	Hate you		2NE1 - HATE YOU M/V		main		NB5jyYD2WEw	4	0	2011-07-20	2011-07-20 00:00:00	39228973	347932	10614	2022-06-16 16:48:19	2485	33	0	
350	0	Lonely		2NE1 - LONELY M/V		main		5n4V3lGEyG4	4	0	2011-05-11	2011-05-11 00:00:00	93676005	690343	13323	2022-06-17 07:02:44	12543	75	1	RU
351	0	Don't Cry		PARK BOM - DON'T CRY M/V		main		ypit0NcNV-8	154	0	2011-04-20	2011-04-20 00:00:00	19910729	186905	3362	2022-06-16 16:18:04	1044	15	0	
353	0	Don't stop the music		2NE1 - DON'T STOP THE MUSIC (Yamaha 'Fiore' CF Theme Song) M/V		main		J5ekB4l-6wg	4	0	2010-12-02	2010-12-02 00:00:00	39990544	166550	5749	2022-06-17 08:03:18	1095	14	0	
354	0	It Hurts	아파	2NE1 - 아파(IT HURTS) M/V		main		aUiMaz4BNKw	4	0	2010-10-31	2010-11-01 00:00:00	37851189	326717	6045	2022-06-16 16:17:05	2877	26	0	KR
355	0	Can't Nobody		2NE1 - CAN'T NOBODY M/V		main		Ihi_kJJj_8A	4	0	2010-09-11	2010-09-12 00:00:00	44255077	260380	7513	2022-06-17 08:15:07	2993	27	3	
356	0	Go Away		2NE1 - GO AWAY M/V		main		3yW13T2sfKg	4	0	2010-09-09	2010-09-10 00:00:00	54671657	378257	9093	2022-06-17 08:02:43	5336	57	3	JP
357	0	Clap your hands		2NE1 - 박수쳐(CLAP YOUR HANDS) M/V		main		ZTw-UM5Jy4E	4	0	2010-09-08	2010-09-09 00:00:00	31703520	181934	5097	2022-06-17 14:16:07	1690	22	1	
358	903	Fire		2NE1 - FIRE (Space Ver.) M/V		duplicate		I3tuZF1qizQ	4	0	2010-09-05	2010-09-06 00:00:00	2628620	56795	682	2022-06-16 22:31:33	150	4	0	
359	903	Fire		2NE1 - FIRE (Street Ver.) M/V		alternate		49AfuuRbgGo	4	0	2010-09-05	2010-09-06 00:00:00	54296733	487406	9732	2022-06-17 08:00:14	18502	155	0	
360	347	I Love You Dance Practice		2NE1 - 'I LOVE YOU' Dance Practice Video		alternate	d	ZZEiDiDhlpI	4	0	2012-07-10	2012-07-10 00:00:00	13273223	102603	2118	2022-06-16 16:31:08	298	9	0	CN
369	345	Falling in love		2NE1 - 'FALLING IN LOVE' Dance Practice (안무연습)		alternate	d	gceDuSLvCPU	4	0	2013-07-11	2013-07-12 00:00:00	12270089	139374	2173	2022-06-16 16:31:07	439	11	0	CN
378	342	Come Back Home		2NE1 - 'COME BACK HOME' Dance Practice		alternate	d	0RUvealeXZ0	4	0	2014-03-13	2014-03-14 00:00:00	29309774	297730	5012	2022-06-16 16:03:04	1421	25	0	
400	346	The Baddest Female		CL - '나쁜 기집애(THE BADDEST FEMALE)' Dance Practice (안무연습)		alternate	d	5OzAqfboJ9k	44	0	2013-06-06	2013-06-06 00:00:00	3718399	62592	879	2022-06-17 05:01:14	67	3	0	
406	341	Gotta be you		2NE1 - '너 아님 안돼 (GOTTA BE YOU)' Dance Practice		alternate	d	9Lk6lnTS5sU	4	0	2014-03-17	2014-03-17 00:00:00	6172650	70808	859	2022-06-17 13:02:38	195	4	0	BF,BN,BY,GL,GP,IO,KP,NP,PR,SS,UM,UZ
410	344	Do you love me		2NE1 - 'DO YOU LOVE ME' Dance Practice (안무연습)		alternate	d	gwVWMmcM7HQ	4	0	2013-08-06	2013-08-07 00:00:00	7410401	87476	1364	2022-06-17 13:01:42	190	3	0	
415	0	I am the best	내가 제일 잘 나가	2NE1 - 내가 제일 잘 나가(I AM THE BEST) M/V		main		j7_lSP8Vc3o	4	0	2011-06-27	2011-06-28 00:00:00	321417407	3083296	89061	2022-06-17 00:01:58	63904	716	2	
416	415	I am the best		2NE1 "I AM THE BEST" Choreography Practice (Uncut Ver.)		alternate	d	fl19JYqW6MI	4	0	2011-06-30	2011-06-30 00:00:00	26639731	312001	5712	2022-06-16 16:32:04	1441	26	0	
420	0	Like Money		Wonder Girls - Like Money ft. Akon		main		quE6Cq4Q2bs	219	0	2012-07-09	2012-07-09 00:00:00	14631796	153840	8303	2022-06-16 16:30:08	621	6	0	CN
421	0	Like This		Wonder Girls "Like this" M/V		main		7EZTUYwjWBs	219	0	2012-06-02	2012-06-02 00:00:00	35170751	224597	9819	2022-06-17 03:30:40	1802	16	5	
423	0	Be My Baby		Wonder Girls "Be My Baby" M/V		main		3fy4cqWMhyI	219	0	2011-11-06	2011-11-06 00:00:00	50378149	269431	15937	2022-06-17 08:16:05	3739	38	5	
424	0	Nobody		Wonder Girls "NOBODY (Eng. Ver)" M/V		main	e	BA7fdSkp8ds	219	0	2009-07-27	2009-07-27 00:00:00	117296680	678697	27281	2022-06-17 14:15:44	23120	231	0	BY,RU
425	0	Nobody		Wonder Girls "NOBODY (Kor. Ver)" M/V		main		QZBn1e9pr2Q	219	0	2008-12-14	2008-12-14 00:00:00	24610236	312836	5306	2022-06-16 16:48:11	7302	119	0	
429	421	Like This		Wonder Girls "Like this" Dance Practice		alternate	d	E38Cdod47Zc	219	0	2012-06-05	2012-06-06 00:00:00	11489683	72388	1304	2022-06-16 16:32:35	336	8	0	
431	420	Like Money		Wonder Girls "Like Money" Dance Practice		alternate	d	4wzRRTXSGHo	219	0	2012-09-04	2012-09-04 00:00:00	8677584	57968	1161	2022-06-16 16:31:38	258	4	0	
432	0	Dream Girl		SHINee 샤이니 'Dream Girl' MV		main		vhxjEXDAy6s	172	0	2013-02-19	2013-02-19 00:00:00	24250148	278039	4854	2022-06-16 16:30:35	1693	17	10	UK
433	0	Sherlock		SHINee 샤이니 'Sherlock•셜록 (Clue + Note)' MV		main		8kyG5tTZ1iE	172	0	2012-03-22	2012-03-22 00:00:00	43614315	478579	9421	2022-06-17 07:00:44	2333	35	8	
434	433	Sherlock		SHINee 샤이니 'Sherlock•셜록 (Clue + Note)' Dance Practice		alternate	d	e0HYZxIzj8s	172	0	2012-03-22	2012-03-23 00:00:00	9768007	115038	1008	2022-06-16 16:32:07	381	9	0	
435	433	Sherlock		SHINee 샤이니 'Sherlock•셜록 (Clue + Note)' MV Dance Ver.		alternate		N8VRaGe3Cqs	172	0	2012-03-25	2012-03-26 00:00:00	16805790	217034	2226	2022-06-16 16:31:10	5870	45	0	CN
436	432	Dream Girl		SHINee 샤이니 'Dream Girl' MV (Dance ver.)		alternate		EzNaAY2yn6g	172	0	2013-02-19	2013-02-19 00:00:00	4056504	67236	1183	2022-06-17 05:30:36	116	6	0	
437	0	Everybody		SHINee 샤이니 'Everybody' MV		main		hKbNV-4b_g8	172	0	2013-10-10	2013-10-10 00:00:00	46335958	522387	10722	2022-06-17 08:15:11	3556	52	6	
438	437	Everybody		SHINee 샤이니 'Everybody' Dance Practice		alternate	d	GUf7hbpmFLg	172	0	2013-10-21	2013-10-22 00:00:00	14331056	207161	2371	2022-06-16 16:45:44	743	9	0	
439	0	Danger		TAEMIN 태민 '괴도 (Danger)' MV		main		UF8m2JIDjKU	198	0	2014-08-15	2014-08-15 00:00:00	32752379	492082	9041	2022-06-17 14:03:09	3969	61	2	
440	439	Danger		TAEMIN 태민 '괴도 (Danger)' Dance Practice		alternate	d	CGvWxSVm9QE	198	0	2014-09-01	2014-09-01 00:00:00	9381344	150960	1262	2022-06-16 16:31:35	480	11	0	
441	0	Crazy (Guilty Pleasure)		JONGHYUN 종현 'Crazy (Guilty Pleasure) (feat. 아이언)' MV	Guilty Pleasure	main		6yIDkbbdOoE	109	0	2015-01-08	2015-01-08 00:00:00	10822869	253387	3763	2022-06-16 16:30:09	700	10	0	CN
451	0	Trouble Maker		Trouble Maker 'Trouble Maker' M/V		main		s-zRAQmKUkI	205	0	2011-11-30	2011-12-01 00:00:00	117108165	902472	23647	2022-06-17 06:31:42	22656	188	4	
454	0	Now	내일은 없어	Trouble Maker - '내일은 없어 (Now)' M/V		main		6pw972Kl3L0	205	0	2013-10-27	2013-10-27 00:00:00	53807946	479992	23375	2022-06-17 08:03:16	9241	70	8	
455	454	Now		Trouble Maker - 내일은 없어 (Now) (Choreography Practice Video)		alternate	d	LNHN8nysr1Y	205	0	2013-11-18	2013-11-19 00:00:00	13657783	135626	1906	2022-06-16 16:31:07	1404	13	0	CN
458	454	Now		Trouble Maker - '내일은 없어 (Now)' M/V (Uncut)		alternate		rmbvqYvpKXo	205	0	2013-11-03	2013-11-03 00:00:00	11678083	172887	5654	2022-06-17 13:15:12	1287	19	0	KR
460	0	Good Luck		BEAST - 'GOOD LUCK' (Official Music Video)		main		Hs8QGv2VqJA	26	0	2014-06-15	2014-06-15 00:00:00	41555572	355994	6445	2022-06-17 08:15:38	2643	24	10	
461	0	Shadow	그림자	BEAST - 'Shadow (그림자)' (Official Music Video)		main		7Y3ZRYQl4Qo	26	0	2013-07-18	2013-07-19 00:00:00	32588142	241744	4927	2022-06-17 13:46:13	4242	31	3	KR
462	0	Beautiful Night	아름다운 밤이야	BEAST - '아름다운 밤이야 (Beautiful Night)' (Official Music Video)		main		ckIGhwQtd-c	26	0	2012-07-21	2012-07-21 00:00:00	55873226	415610	10432	2022-06-17 08:31:36	3860	33	6	
463	0	Beautiful		BEAST - 'Beautiful' (Official Music Video)		main		Ur7mtOA1ST4	26	0	2010-11-15	2010-11-15 00:00:00	37209151	238699	5163	2022-06-16 16:18:01	2870	21	1	
464	0	Breath	숨	BEAST - '숨 (Breath)' (Official Music Video)	Soom	main		HTbC1UsBtek	26	0	2010-09-29	2010-09-30 00:00:00	32948497	175658	3872	2022-06-17 08:45:10	2489	20	2	
465	0	Shock		BEAST - 'SHOCK' (Official Music Video)		main		JXxGo1MvNls	26	0	2010-07-26	2010-07-26 00:00:00	36546424	213486	4239	2022-06-17 03:32:36	2813	26	1	
466	0	Bad Girl		BEAST - 'BAD GIRL' (Official Music Video)		main		fA_rXpyF67s	26	0	2010-07-15	2010-07-15 00:00:00	24918438	142935	3175	2022-06-16 17:00:43	1361	22	0	
469	0	LUV		[MV] Apink(에이핑크) _ LUV		main		8dVjSvLzD1I	18	0	2014-11-23	2014-11-23 00:00:00	70752811	377147	11932	2022-06-17 07:02:48	5995	48	17	RU
470	0	Mr.Chu	미스터 츄	[MV] Apink(에이핑크) _ Mr. Chu(미스터 츄)		main		K5H-GvnNz2Y	18	0	2014-03-30	2014-03-31 00:00:00	84530225	515854	14816	2022-06-17 06:30:40	10874	85	6	
472	1347	NoNoNo		Apink 3rd mini Album [Secret Garden] 'NoNoNo' MV		duplicate		n3XJQtJWKJM	18	0	2013-07-04	2013-07-05 00:00:00	17726261	114423	4529	2022-06-16 16:33:07	89	4	0	
474	470	Mr.Chu		Apink 에이핑크 'Mr.Chu' 안무 연습 영상 (Choreography Practice Video)		alternate	d	3ufOKeatF5g	18	0	2014-05-28	2014-05-29 00:00:00	10977654	72183	1741	2022-06-17 13:30:38	477	4	0	
475	470	Mr.Chu		Apink 에이핑크 4TH MINI [Pink Blossom] 'Mr.Chu' (미스터 츄) M/V		duplicate		fS9xABgSk_g	18	0	2014-03-30	2014-03-31 00:00:00	24084814	211740	5485	2022-06-17 13:16:11	12069	75	0	
476	0	Number Nine	넘버나인	T-ARA[티아라] "NUMBER NINE [넘버나인]" M/V	Number 9	main		Qk52ypnGs68	193	0	2013-10-09	2013-10-10 00:00:00	85012864	507823	19361	2022-06-17 06:16:25	22726	109	0	
477	476	Number Nine		T-ARA[티아라] "NUMBER NINE [넘버나인]" M/V ver.2		alternate		rXROouXOzzo	193	0	2013-10-16	2013-10-17 00:00:00	1197138	16656	570	2022-06-16 21:16:16	105	2	0	
482	483	Sexy Love		T-ARA(티아라) _ Sexy Love (Drama ver. MV)		alternate		vb___tTA1po	193	0	2012-09-02	2012-09-03 00:00:00	11369821	132948	8638	2022-06-16 16:33:07	1012	19	0	
483	0	Sexy Love		T-ARA(티아라) _ Sexy Love (Dance Ver. MV)		main		ShVRP09NCO4	193	0	2012-09-02	2012-09-02 00:00:00	72552880	396372	41647	2022-06-17 07:46:36	12383	102	0	
486	483	Sexy Love		T-ARA(티아라) _ Sexy Love (ROBOT Dance Ver. MV)		alternate		mjknp1nWGjY	193	0	2012-09-05	2012-09-05 00:00:00	2059327	23371	4399	2022-06-17 04:31:34	83	2	0	AF,AS,BM,BQ,CA,CW,GL,GU,KG,KR,MK,MM,MP,PM,PS,SS,SX,UM,US,VA,VI
487	0	Miniskirt	짧은 치마	AOA - 짧은 치마 (Miniskirt) M/V		main		q6f-LLM1H6U	16	0	2014-01-15	2014-01-16 00:00:00	91259792	463694	21681	2022-06-17 07:16:38	14395	104	1	
488	0	Like a Cat	사뿐사뿐	AOA - 사뿐사뿐(Like a Cat) Music Video		main		qEYOyZVWlzs	16	0	2014-11-10	2014-11-10 00:00:00	60756800	417501	14564	2022-06-17 08:15:40	7639	62	1	
489	0	Short Hair	단발머리	AOA - 단발머리 (Short Hair) M/V		main		N5wzkQvzp4c	16	0	2014-06-18	2014-06-19 00:00:00	40290369	182732	8048	2022-06-16 16:32:36	2432	22	0	
490	487	Miniskirt		AOA - 짧은 치마(Miniskirt) 안무영상(Dance Practice) Full ver.		alternate	d	56hGcCt0NuU	16	0	2014-01-15	2014-01-16 00:00:00	14903202	91302	2307	2022-06-16 16:48:11	1841	21	0	
492	487	Miniskirt		AOA - 짧은 치마(Miniskirt) 안무영상(Dance Practice) Eye contact ver.		alternate	d	8CP9CxY7d3E	16	0	2014-01-15	2014-01-16 00:00:00	5987440	35540	859	2022-06-16 16:32:35	255	2	0	
495	488	Like a Cat		AOA - 사뿐사뿐(Like a Cat) Special Dance Performance		alternate	d	sYmuYf73UzQ	16	0	2014-11-22	2014-11-22 00:00:00	5757542	66481	1435	2022-06-16 16:45:15	91	0	0	
496	488	Like a Cat		AOA - 사뿐사뿐(Like a Cat) 안무영상(Dance Practice) Full ver		alternate	d	srK7Vj5p9Tg	16	0	2014-11-20	2014-11-20 00:00:00	27026767	164595	5128	2022-06-16 16:45:44	3058	33	0	
501	0	Black & White		G.NA - Black \\u0026 White		main		ntkLP26htZA	69	0	2011-01-17	2011-01-18 00:00:00	15746366	85438	2010	2022-06-16 16:31:08	735	5	4	CN
503	0	Flashback		After School(애프터스쿨) _ Flashback MV		main		t0IKUhydr_8	11	0	2012-06-19	2012-06-19 00:00:00	23056159	147599	5082	2022-06-16 16:30:36	2410	17	0	UK
504	503	Flash Back		[ETC] AFTERSCHOOL - 'Flashback' Dance Practice ver		alternate	d	IPsoes0eoU0	11	0	2012-06-29	2012-06-29 00:00:00	10353651	56141	928	2022-06-16 16:46:13	346	4	0	
505	0	Overdose		EXO-M 엑소엠 '上瘾(Overdose)' MV		main	z	MjXHE2foamc	64	0	2014-05-06	2014-05-06 00:00:00	30031924	523282	9758	2022-06-17 14:30:37	1550	24	0	
506	0	Overdose	중독	EXO-K 엑소케이 '중독(Overdose)' MV		main		TI0DGvqKZTI	373	0	2014-05-06	2014-05-06 00:00:00	241908671	2690232	70659	2022-06-17 00:16:42	24142	314	10	
507	0	Miracles in December		EXO 엑소 '12월의 기적 (Miracles in December)' MV (Korean Ver.)		main		yVLxRXoLaas	61	0	2013-12-04	2013-12-04 00:00:00	58203982	920832	12135	2022-06-17 07:01:12	3985	75	8	
508	0	Growl	으르렁	EXO 엑소 '으르렁 (Growl)' MV (Korean Ver.)		main		I3dezFzsNss	61	0	2013-07-31	2013-07-31 00:00:00	277895779	2924297	66511	2022-06-17 00:16:10	46261	466	14	
513	508	Growl		EXO 엑소 '으르렁 (Growl)' Dance Practice (Korean Ver.)		alternate	d	tiV4yyZF4mc	61	0	2013-08-12	2013-08-12 00:00:00	42366826	516820	7239	2022-06-17 08:30:06	2805	64	0	
515	508	Growl		EXO 엑소 '으르렁 (Growl)' MV 2nd Version (Korean Ver.)		alternate		AUs-hBjU9w8	61	0	2013-08-20	2013-08-20 00:00:00	41652742	627437	10860	2022-06-17 08:17:16	1986	52	0	
